4.899314 1.378602
1.97499 -0.4972
3.241483 1.699126
5.185694 -1.69802
4.373334 -1.347817
-0.773667 -0.783385
-2.60623 -2.657499
3.568431 -0.366697
-5.3711 -0.725131
-5.289451 -2.292767
-2.18407 -2.110792
-0.215141 -1.934352
2.598426 -0.884929
0.642678 -2.601582
-5.201575 -1.246936
-1.388967 -0.417773
2.068002 -1.447606
-3.545087 0.596093
-0.527322 -1.491471
4.710052 2.352974
-0.762031 -2.661871
-4.744849 2.690128
0.11066 -3.655403
-2.603532 -1.278393
0.387861 2.001792
0.228602 1.57699
-1.380273 0.09134
-2.83937 -1.840596
1.928198 0.674879
-2.896949 2.597259
-0.76234 2.89211
-5.912689 1.045599
0.333827 0.276554
5.065221 -1.410449
1.606311 -1.264681
0.616415 3.420714
5.206644 1.168224
0.482068 1.972112
-2.116637 0.232434
-1.692706 0.90132
-0.249781 4.795765
-4.577722 0.974849
5.199755 0.028431
5.242282 -0.141744
0.463803 -1.353008
5.860384 0.788706
4.859647 -1.682862
0.329632 -0.981459
2.105126 -1.430175
5.052761 2.78374
0.673999 1.150168
2.897972 0.150791
-2.268937 -0.176463
1.690166 -0.914615
-1.196143 -0.062658
-0.724875 -1.868834
-2.657733 -2.451858
-5.088459 1.827955
3.186211 -1.358261
0.522681 -2.432041
-2.124055 2.452347
2.445207 -0.803223
-1.519038 -0.162615
-5.012499 -0.367832
-2.299818 -2.866832
-4.602086 0.554217
-5.426089 2.209195
1.050425 -0.777331
4.961965 -0.063308
0.333613 0.401423
0.190746 -2.494712
0.147266 3.078448
2.28176 -0.040006
5.11842 -0.290259
4.596081 0.477207
0.477992 3.840441
-5.020148 1.514487
-4.027259 0.127893
-5.891595 -0.616586
2.78213 -1.783622
-2.561064 -0.112269
-0.747576 2.404169
0.667085 -0.212252
0.013353 1.038034
-5.578405 2.067029
-4.117644 -1.21846
-4.591674 -0.788169
2.20902 -1.687849
-5.63685 0.195765
-0.286582 2.057808
3.625552 -0.077658
3.634213 -0.116943
-4.677992 1.385855
-4.549839 -1.788011
-0.751127 2.333145
3.222501 1.706959
5.242543 1.290632
2.342405 -1.920099
-4.360027 1.73418
-4.559152 -0.504811
0.220437 2.615223
2.106263 1.675715
2.868625 1.480003
2.561527 -2.851906
5.155227 -2.431288
4.778935 1.191673
-5.730965 -0.279366
2.992996 -0.708737
4.718584 -2.512571
-2.640949 -2.728649
-5.597951 0.971103
-2.284831 -0.296272
-4.646316 1.848427
3.705722 0.191173
1.820968 1.286456
3.168659 0.12652
3.148702 1.900887
-2.738403 2.426212
-3.118443 -1.307106
5.413999 1.019248
-0.734025 -1.517727
5.380346 -2.32162
2.625047 1.379735
2.435138 -1.621188
-4.726325 -0.318536
-1.801668 -0.494932
2.953077 -0.94381
-5.402176 1.411501
0.063964 3.930896
2.963246 -0.840009
2.06775 1.072513
4.512775 0.23159
4.35539 -1.733796
-0.65606 -1.116228
-1.184794 0.772083
-4.340056 -0.13978
0.053641 4.362347
-4.342114 -1.69704
-5.181847 0.38203
-5.317535 -0.867661
-4.84865 -2.089373
-3.73399 -0.338286
-5.68474 0.590658
-4.700886 1.703907
4.377154 -2.286143
4.432815 1.895656
4.439219 -0.406739
-5.310499 2.041338
2.764398 -1.05163
-1.966657 1.190808
5.449587 2.288786
-0.725645 -0.71492
3.076742 -2.023468
0.117589 -1.016315
-2.844351 2.209319
4.872579 -0.938828
-4.394396 2.092516
4.868744 -1.469119
-2.784304 -2.661307
-4.84323 -1.28817
2.990133 -2.2699
-2.391122 -1.253879
-0.794851 1.454961
1.673443 1.468975
-2.885853 -2.681715
4.521696 2.282439
1.350083 -0.946399
4.102337 -0.360485
-0.38112 -3.5423
-2.659224 2.696645
-2.561165 0.79284
-0.996261 0.847676
-0.93573 -1.616676
-5.136933 0.144365
-2.136399 -2.00857
2.913979 -2.636292
5.799503 0.736542
-0.49507 2.436135
-0.49995 1.13455
-0.020406 1.893955
2.490026 -2.043232
-3.063593 0.003954
4.4619 0.89487
-0.64111 -1.160055
4.391872 2.184768
2.999444 0.669348
2.997252 0.904098
4.954685 0.864397
-4.951224 -2.190103
-4.837177 1.106453
-5.818343 0.92219
-0.077775 -1.941041
-4.095504 -0.615818
-0.892954 -1.186716
3.217059 1.514433
-2.737786 -1.09301
-0.42322 1.571634
0.098003 1.838608
-5.316715 1.329167
5.164008 -1.6767
-5.17885 -0.215033
3.18465 2.042644
-0.493019 -3.244234
-5.378293 -1.191129
-2.710933 -1.008305
-3.25207 -1.355961
-5.977741 -0.0033
0.179126 -4.122266
5.737969 -0.103538
-0.44595 0.559928
5.807647 1.394719
4.690975 1.582554
-2.343486 0.391906
3.784907 0.214269
0.931733 0.245761
0.74764 3.264017
3.312608 -0.201062
5.406456 -0.505679
0.172524 1.684946
-1.259925 -0.808217
-1.845636 2.222575
-1.46127 0.447882
-3.126929 -2.186122
-3.175444 -0.327951
-0.803532 1.69816
5.086591 0.106253
-1.98454 1.330043
5.543414 -0.694419
-0.30552 -3.600435
-3.678791 -0.122603
4.933562 -1.017032
4.536039 2.352151
0.293593 4.702835
-0.159005 -0.19375
2.507871 1.013215
0.423091 2.691424
1.372872 -0.429324
4.713926 -0.206959
-3.429526 0.441544
4.137992 -1.096057
0.678373 1.485173
-1.883497 -1.941136
5.595385 1.896793
-0.120041 -4.649033
-0.232506 2.29842
0.126408 -1.761651
-3.02518 -1.744193
2.782818 1.522442
-0.506474 -2.55335
-5.656397 -0.21696
2.169744 -1.284659
4.844292 -0.138462
2.780242 -2.157998
-2.074925 2.376271
-2.46597 2.563181
-2.447806 0.810776
-0.339047 4.295061
-4.108324 -0.458659
5.668425 1.869146
1.587093 -0.624774
5.061615 1.018862
0.147236 3.361945
5.039997 0.972011
-5.542656 1.358389
-1.30949 -0.894229
-5.142511 -1.767399
-2.994982 0.451535
-2.296419 -1.052445
1.515091 -0.612661
0.593391 -1.975659
-0.284032 2.981023
-5.419671 -2.569076
0.791074 0.473709
-1.27685 -0.156153
3.134521 1.653332
-3.227037 -0.499662
0.045299 -3.793301
-1.407276 -0.37917
3.347747 1.275978
-2.715626 -1.252593
1.679989 -1.192133
-3.165632 1.842344
-1.066857 -0.471312
2.820846 2.179167
-3.398297 -0.508787
5.472826 1.1898
4.629411 1.234405
-0.587769 2.540661
-2.900036 -1.335914
-2.648141 -0.272557
-5.567003 -1.277349
-4.562742 1.049555
4.593822 0.529515
-2.045828 -0.28379
0.222171 4.808094
5.123077 -1.359166
-0.483009 -1.848113
-2.156777 -1.154038
-4.875 1.263581
0.249087 -0.34991
5.666469 1.385195
4.801965 -0.776718
-1.787644 -0.727397
-0.8493 0.441567
4.587361 -0.989776
-0.265514 0.770876
-0.543224 1.7272
-0.310233 2.163572
-2.556804 1.932167
4.541745 -0.276637
5.860344 0.885997
0.180683 -1.937595
-0.407196 2.005067
5.541067 -1.012648
-5.742349 -1.716275
3.761466 0.309999
-0.096211 -2.265403
-0.414419 2.903426
-0.673673 -2.642266
-0.310194 0.343997
-4.219985 -1.429129
-3.049543 -1.71986
0.573462 -2.256258
-1.61698 -1.323584
4.855663 2.25584
0.218379 2.6898
4.981078 1.149611
-5.378164 -0.253662
4.479636 -1.440639
-0.227724 -4.440373
2.957671 -0.012897
-3.260102 1.275904
-3.045868 0.250057
1.845769 -0.183866
2.586671 1.27768
0.87196 1.490372
3.058942 1.177018
-0.300964 -3.456821
5.535116 0.071639
-0.379092 -4.582303
-5.352026 2.377667
1.02064 0.821092
2.437877 0.18351
-4.599603 2.625452
-5.450585 -2.348573
0.157114 2.197798
-2.600204 -2.51521
4.643734 -0.497828
-3.665498 -0.296885
-1.25626 0.542435
4.472865 -0.081517
5.272904 1.019733
-0.22824 -4.013365
0.114492 3.156809
-4.462843 2.209259
3.045015 -1.694102
-0.002548 1.94617
-2.549998 -2.829796
1.293485 -0.095354
-0.411016 0.229774
1.774244 0.984838
-0.531715 3.501643
-2.441717 -2.050994
-4.727424 0.629665
2.385745 -0.424411
-5.645254 1.215341
-4.57464 -0.635771
-5.436025 0.797808
2.072735 -1.759664
-2.964699 1.920618
-0.231495 -2.853552
5.374608 1.389907
5.840122 -0.232971
-5.075398 0.311974
-0.605086 -3.385663
2.846275 1.270372
5.556147 -2.481714
5.727454 0.996815
-4.916467 -0.066862
-4.782499 -0.187639
-0.560246 0.814464
-2.30932 -2.009496
1.747639 1.624235
-1.956424 -0.758877
-5.937675 0.368225
-2.816811 -0.4973
2.105169 -0.65158
4.053887 -0.259843
4.843839 -1.062443
1.233856 0.838986
2.840467 0.099302
1.160249 0.290409
2.562602 -0.789892
5.227198 1.90612
0.587709 -3.980293
-2.687745 1.338656
4.594157 0.874909
-0.093639 -3.129054
-2.392092 -1.567042
-3.851626 -0.248964
-2.714294 2.896067
4.591658 -0.22058
-5.118263 0.127202
-2.434844 0.239936
-5.684693 0.606734
-0.252976 4.163323
0.412347 -0.16039
