0.220051 0.570931
-2.852165 -1.118429
-2.552128 -0.643795
-0.354874 -0.949971
-2.707323 -0.492179
-0.003112 0.36787
-0.395022 0.212519
2.328035 -1.26427
1.603543 -0.89973
-0.303017 -0.560782
-2.995964 -1.394694
2.280057 -0.310202
-2.478179 1.466193
0.605629 -1.193079
3.17667 1.079663
-1.049554 0.478888
-0.787952 -1.215066
0.619223 -0.002915
3.283241 -0.518535
2.994379 0.998978
-0.391029 -1.49301
2.670307 -0.319355
-0.729633 -0.498548
1.203275 0.35328
3.137031 -0.411177
-3.289484 1.605703
1.201331 -0.636029
-2.715377 -0.857122
3.274864 0.305125
0.327131 -0.113894
1.964946 -0.770496
-3.752289 -0.423464
3.486503 -0.944958
3.922568 -0.097169
1.774272 0.527669
3.511734 -1.012931
0.244712 1.495392
3.194413 1.314199
-3.171751 -0.594401
-0.68734 -0.214526
-3.441146 -1.170677
2.772221 0.959818
-3.328562 0.624387
0.016624 -1.909175
-3.867128 0.451476
-0.327603 -0.924436
2.175708 -1.041255
3.943651 -0.446311
2.197679 0.36091
2.462044 1.046957
2.391571 -1.50321
0.685186 -0.951577
-0.528524 1.494177
-0.530782 1.44766
1.701426 0.647127
1.473839 -0.086821
3.630268 0.831753
-0.415226 1.041978
2.934451 1.461312
0.370909 -1.462228
3.192462 -1.519432
-1.911406 -0.101717
-0.634424 1.352186
3.172151 0.591114
-2.758849 -0.227446
2.516915 -0.398379
3.297414 0.326181
-1.320566 -0.793608
-3.089154 0.715251
-2.940542 1.005112
-0.385418 -0.645904
-0.831735 0.305504
-0.996833 0.430207
-3.505997 -0.012333
-2.852983 -1.247822
-3.370643 0.543276
1.162445 -0.397867
-0.73906 -1.304153
-2.197047 -0.211351
1.815119 0.723778
-0.432765 -0.485737
3.314039 1.840431
-0.729811 0.731768
2.166251 0.032483
2.880667 -1.254123
0.367616 -1.579041
2.310615 -1.056475
-2.483026 0.158963
-3.284919 -0.866001
2.805705 -0.633534
3.338349 -1.538165
0.87875 0.652135
2.285846 0.379637
-0.119836 0.672365
1.890534 0.458537
-1.887502 0.031733
-3.386322 -1.66168
0.314758 -0.06377
-1.860909 -0.017548
2.365595 0.245055
